system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
993,5.2847700119018555,Nakuru,2719.0,22.395652770996094,0.34919342398643494,758.80322265625,-0.31621209543982554,35.68890359009242,0.5088571310043335,1003.6137084960938,4.0,2024,5.2847700119018555,"{""type"":""Point"",""coordinates"":[35.68890359009242,-0.31621209543982554]}"
1000,6.834674835205078,Nakuru,2009.0,20.565217971801758,0.3278920650482178,1489.7117919921875,-0.2927908881939869,35.99554030475407,0.539649248123169,955.322509765625,4.0,2024,6.834674835205078,"{""type"":""Point"",""coordinates"":[35.99554030475407,-0.2927908881939869]}"
1007,4.149043083190918,Nakuru,2153.0,21.8869571685791,0.3183223307132721,945.5843505859375,-0.7721100934767625,36.497219915431224,0.5352685451507568,895.4133911132812,4.0,2024,4.149043083190918,"{""type"":""Point"",""coordinates"":[36.497219915431224,-0.7721100934767625]}"
1028,6.2224016189575195,Nakuru,2188.0,23.443477630615234,0.27876198291778564,922.11181640625,-0.3539428121020447,35.93462065175742,0.4789363145828247,1046.51220703125,4.0,2024,6.2224016189575195,"{""type"":""Point"",""coordinates"":[35.93462065175742,-0.3539428121020447]}"
1032,6.241286277770996,Nakuru,2009.0,22.643478393554688,0.3236488401889801,1609.933837890625,-0.2187600935331524,36.0061000129186,0.5368648767471313,871.6436767578125,4.0,2024,6.241286277770996,"{""type"":""Point"",""coordinates"":[36.0061000129186,-0.2187600935331524]}"
1038,5.6043291091918945,Nakuru,1523.0,17.291303634643555,0.4469383955001831,1620.4278564453125,0.054914688283091095,36.170195152233056,0.6317763924598694,843.6861572265625,1.0,2024,5.6043291091918945,"{""type"":""Point"",""coordinates"":[36.170195152233056,0.054914688283091095]}"
1042,3.688166379928589,Nakuru,1968.0,24.38260841369629,0.35798507928848267,1484.5091552734375,-0.5453935480742331,36.08356786500155,0.5241266489028931,751.40087890625,1.0,2024,3.688166379928589,"{""type"":""Point"",""coordinates"":[36.08356786500155,-0.5453935480742331]}"
1058,5.043328285217285,Nakuru,1737.0,18.88260841369629,0.26216086745262146,1258.922119140625,0.1396287303711712,36.25431580805368,0.40834280848503113,825.3482055664062,4.0,2024,5.043328285217285,"{""type"":""Point"",""coordinates"":[36.25431580805368,0.1396287303711712]}"
1061,6.281753063201904,Nakuru,2650.0,21.591304779052734,0.2905586361885071,923.3309936523438,-0.22340356226061495,35.69417485635795,0.38821539282798767,1002.68896484375,4.0,2024,6.281753063201904,"{""type"":""Point"",""coordinates"":[35.69417485635795,-0.22340356226061495]}"
1062,3.849825382232666,Nakuru,2144.0,21.939130783081055,0.3767891228199005,1109.161865234375,-0.8823971109869969,36.49986115174243,0.5476279854774475,1032.9967041015625,4.0,2024,3.849825382232666,"{""type"":""Point"",""coordinates"":[36.49986115174243,-0.8823971109869969]}"
1067,4.34821081161499,Nakuru,2348.0,20.826086044311523,0.26586756110191345,1088.5662841796875,-0.08743747260260508,36.18291072961396,0.40666693449020386,980.36962890625,1.0,2024,4.34821081161499,"{""type"":""Point"",""coordinates"":[36.18291072961396,-0.08743747260260508]}"
1068,4.730000972747803,Nakuru,1614.0,15.882608413696289,0.18204930424690247,1915.0673828125,0.005732323134541633,36.037429681034624,0.2644908130168915,810.364990234375,1.0,2024,4.730000972747803,"{""type"":""Point"",""coordinates"":[36.037429681034624,0.005732323134541633]}"
1072,5.790204048156738,Nakuru,1703.0,16.80434799194336,0.21476051211357117,1523.544189453125,-0.10502432442761696,36.06532084969983,0.3845685124397278,902.1099243164062,1.0,2024,5.790204048156738,"{""type"":""Point"",""coordinates"":[36.06532084969983,-0.10502432442761696]}"
1077,3.986362934112549,Nakuru,2550.0,21.521739959716797,0.3226027488708496,822.3162231445312,-0.49635215697975027,35.94962257861282,0.4896373152732849,1193.9844970703125,4.0,2024,3.986362934112549,"{""type"":""Point"",""coordinates"":[35.94962257861282,-0.49635215697975027]}"
1085,2.948723793029785,Nakuru,2641.0,21.22608757019043,0.24633066356182098,801.3780517578125,-0.5944458056845932,36.01634397020467,0.4441693425178528,956.3734130859375,4.0,2024,2.948723793029785,"{""type"":""Point"",""coordinates"":[36.01634397020467,-0.5944458056845932]}"
1086,4.4420013427734375,Nakuru,1886.0,23.31739044189453,0.1109035313129425,1310.0338134765625,-0.721039854075573,36.39287849205744,0.06437363475561142,913.4369506835938,4.0,2024,4.4420013427734375,"{""type"":""Point"",""coordinates"":[36.39287849205744,-0.721039854075573]}"
1090,6.594672679901123,Nakuru,1991.0,20.752174377441406,0.32047128677368164,1489.7117919921875,-0.31595067441134167,36.00476205443984,0.5257126092910767,767.5543212890625,4.0,2024,6.594672679901123,"{""type"":""Point"",""coordinates"":[36.00476205443984,-0.31595067441134167]}"
1092,6.729825019836426,Nakuru,1870.0,18.7391300201416,-0.3511062562465668,1366.1861572265625,-0.2691779439189681,36.11838069851775,0.26958245038986206,791.0906982421875,4.0,2024,6.729825019836426,"{""type"":""Point"",""coordinates"":[36.11838069851775,-0.2691779439189681]}"
1093,5.948378562927246,Nakuru,1981.0,20.865217208862305,0.36555686593055725,1308.805908203125,-0.5391445372453503,36.332425335877446,0.509272575378418,595.9387817382812,4.0,2024,5.948378562927246,"{""type"":""Point"",""coordinates"":[36.332425335877446,-0.5391445372453503]}"
1096,3.864924669265747,Nakuru,2205.0,21.38260841369629,0.3924074172973633,957.3016967773438,-0.6503626609778455,36.474843933351146,0.554839015007019,1018.88525390625,4.0,2024,3.864924669265747,"{""type"":""Point"",""coordinates"":[36.474843933351146,-0.6503626609778455]}"
1108,4.253541946411133,Nakuru,1956.0,21.7391300201416,0.34474605321884155,1078.94775390625,-0.5635415874953181,36.12711584202976,0.5222043395042419,768.9725952148438,4.0,2024,4.253541946411133,"{""type"":""Point"",""coordinates"":[36.12711584202976,-0.5635415874953181]}"
1112,7.453824996948242,Nakuru,2586.0,21.76956558227539,0.4198155999183655,831.6529541015625,-0.36196859621539135,35.566365489545156,0.5431594848632812,967.619384765625,4.0,2024,7.453824996948242,"{""type"":""Point"",""coordinates"":[35.566365489545156,-0.36196859621539135]}"
1113,3.8697006702423096,Nakuru,2849.0,21.591304779052734,0.2653881013393402,600.9398193359375,-0.6697057549485181,35.97360692966314,0.44566774368286133,1057.2928466796875,4.0,2024,3.8697006702423096,"{""type"":""Point"",""coordinates"":[35.97360692966314,-0.6697057549485181]}"
1114,5.109042167663574,Nakuru,2675.0,19.743478775024414,0.33511316776275635,758.80322265625,-0.3209658134566861,35.73096442209885,0.4604933559894562,1122.4949951171875,4.0,2024,5.109042167663574,"{""type"":""Point"",""coordinates"":[35.73096442209885,-0.3209658134566861]}"
1116,6.6074113845825195,Nakuru,1834.0,19.299999237060547,0.3184732496738434,1427.7750244140625,-0.15797242016768412,35.94318705447388,0.4835308790206909,885.2904052734375,1.0,2024,6.6074113845825195,"{""type"":""Point"",""coordinates"":[35.94318705447388,-0.15797242016768412]}"
1117,3.715650796890259,Nakuru,2287.0,22.31304359436035,0.35864681005477905,945.5843505859375,-0.7550442386727676,36.50559476787527,0.4991471767425537,1115.2738037109375,4.0,2024,3.715650796890259,"{""type"":""Point"",""coordinates"":[36.50559476787527,-0.7550442386727676]}"
1120,4.364048957824707,Nakuru,2554.0,22.68695640563965,0.2948538362979889,1090.254150390625,-0.5303779275017357,35.97070854970232,0.47390735149383545,1075.335693359375,4.0,2024,4.364048957824707,"{""type"":""Point"",""coordinates"":[35.97070854970232,-0.5303779275017357]}"
1128,3.8408875465393066,Nakuru,2189.0,22.69130516052246,0.3427076041698456,1131.45849609375,-0.9106397964109697,36.217975724269365,0.4655540883541107,1086.8748779296875,4.0,2024,3.8408875465393066,"{""type"":""Point"",""coordinates"":[36.217975724269365,-0.9106397964109697]}"
1137,5.278262138366699,Nakuru,2402.0,24.017391204833984,0.3444789946079254,922.11181640625,-0.3612460574092267,35.89051756387398,0.5427185297012329,1100.89599609375,4.0,2024,5.278262138366699,"{""type"":""Point"",""coordinates"":[35.89051756387398,-0.3612460574092267]}"
1145,6.108975887298584,Nakuru,2209.0,20.60869598388672,0.21289125084877014,1301.215087890625,-0.3647930813115825,35.95003013319234,0.4250551164150238,936.8294677734375,4.0,2024,6.108975887298584,"{""type"":""Point"",""coordinates"":[35.95003013319234,-0.3647930813115825]}"
1151,7.318740367889404,Nakuru,2491.0,23.45652198791504,0.4556323289871216,1038.7845458984375,-0.30275520050468413,35.49405293217993,0.46190929412841797,1113.7188720703125,1.0,2024,7.318740367889404,"{""type"":""Point"",""coordinates"":[35.49405293217993,-0.30275520050468413]}"
1152,4.388084888458252,Nakuru,1842.0,20.33478355407715,0.34309667348861694,1484.5091552734375,-0.5219104975129462,36.14642321029617,0.49776381254196167,675.6139526367188,4.0,2024,4.388084888458252,"{""type"":""Point"",""coordinates"":[36.14642321029617,-0.5219104975129462]}"
1166,6.394397735595703,Nakuru,2736.0,22.947826385498047,0.31305110454559326,976.3455810546875,-0.1414841396318686,35.71777656086439,0.47702521085739136,1246.947265625,4.0,2024,6.394397735595703,"{""type"":""Point"",""coordinates"":[35.71777656086439,-0.1414841396318686]}"
1168,7.1813225746154785,Nakuru,2130.0,22.626087188720703,0.3603697121143341,924.5313110351562,-0.2543396290477739,35.8347515682828,0.5634729266166687,1008.7403564453125,4.0,2024,7.1813225746154785,"{""type"":""Point"",""coordinates"":[35.8347515682828,-0.2543396290477739]}"
1171,5.592543601989746,Nakuru,1988.0,21.26956558227539,0.2679471969604492,1330.85302734375,-0.8005527928203056,36.445477632477086,0.31116026639938354,958.63525390625,6.0,2024,5.592543601989746,"{""type"":""Point"",""coordinates"":[36.445477632477086,-0.8005527928203056]}"
1182,5.8604865074157715,Nakuru,2566.0,22.30869483947754,0.4279880225658417,694.8674926757812,-0.4450987060973937,35.66145815898884,0.6569873690605164,977.9506225585938,4.0,2024,5.8604865074157715,"{""type"":""Point"",""coordinates"":[35.66145815898884,-0.4450987060973937]}"
1192,6.520900249481201,Nakuru,1874.0,18.339130401611328,0.4146099388599396,1366.1861572265625,-0.2853981432953115,36.12868128467404,0.5038790702819824,791.0906982421875,4.0,2024,6.520900249481201,"{""type"":""Point"",""coordinates"":[36.12868128467404,-0.2853981432953115]}"
1195,3.8760628700256348,Nakuru,2294.0,23.369565963745117,0.42374810576438904,1131.45849609375,-0.9061572494581568,36.205948051390266,0.6392441987991333,1086.8748779296875,4.0,2024,3.8760628700256348,"{""type"":""Point"",""coordinates"":[36.205948051390266,-0.9061572494581568]}"
1198,7.544405937194824,Nakuru,1848.0,19.452173233032227,0.429715633392334,1611.68310546875,-0.14422088601388847,35.865657282863516,0.6424027681350708,850.9305419921875,1.0,2024,7.544405937194824,"{""type"":""Point"",""coordinates"":[35.865657282863516,-0.14422088601388847]}"
1200,4.0749030113220215,Nakuru,1836.0,21.252174377441406,0.3064413070678711,1484.5091552734375,-0.502554082360125,36.08497293885286,0.4779878258705139,751.40087890625,4.0,2024,4.0749030113220215,"{""type"":""Point"",""coordinates"":[36.08497293885286,-0.502554082360125]}"
1209,5.377790451049805,Nakuru,2018.0,21.23043441772461,0.33691275119781494,945.5843505859375,-0.8036347580293035,36.45632937451234,0.4703655540943146,946.1964111328125,6.0,2024,5.377790451049805,"{""type"":""Point"",""coordinates"":[36.45632937451234,-0.8036347580293035]}"
1212,3.940556049346924,Nakuru,2133.0,22.169565200805664,0.2941106855869293,1109.161865234375,-0.8827644286895859,36.48716451598425,0.4612732529640198,1032.9967041015625,4.0,2024,3.940556049346924,"{""type"":""Point"",""coordinates"":[36.48716451598425,-0.8827644286895859]}"
1214,5.412116050720215,Nakuru,2394.0,21.721738815307617,0.30861735343933105,922.11181640625,-0.3584302521214357,35.89390997096283,0.5291993021965027,1100.89599609375,4.0,2024,5.412116050720215,"{""type"":""Point"",""coordinates"":[35.89390997096283,-0.3584302521214357]}"
1215,2.8314247131347656,Nakuru,2470.0,22.556522369384766,0.4320547878742218,931.31884765625,-0.6645141219963395,36.51219990452989,0.5676136612892151,1155.636474609375,4.0,2024,2.8314247131347656,"{""type"":""Point"",""coordinates"":[36.51219990452989,-0.6645141219963395]}"
1226,4.863720417022705,Nakuru,1570.0,16.017391204833984,0.24369725584983826,1915.0673828125,0.0033554741401269697,36.01885582074457,0.37012121081352234,810.364990234375,1.0,2024,4.863720417022705,"{""type"":""Point"",""coordinates"":[36.01885582074457,0.0033554741401269697]}"
1228,5.450160980224609,Nakuru,2382.0,22.62173843383789,0.3422064483165741,922.11181640625,-0.3511195371765091,35.88602871664697,0.6039310097694397,1100.89599609375,4.0,2024,5.450160980224609,"{""type"":""Point"",""coordinates"":[35.88602871664697,-0.3511195371765091]}"
1234,3.9757943153381348,Nakuru,2371.0,22.26956558227539,0.3233592212200165,1090.254150390625,-0.472720767817781,35.96532004597253,0.44810736179351807,1038.897705078125,4.0,2024,3.9757943153381348,"{""type"":""Point"",""coordinates"":[35.96532004597253,-0.472720767817781]}"
1235,6.904941082000732,Nakuru,2118.0,22.23043441772461,0.21806642413139343,1194.8536376953125,-0.27911675389936036,35.94030819409783,0.3926936388015747,952.6629638671875,1.0,2024,6.904941082000732,"{""type"":""Point"",""coordinates"":[35.94030819409783,-0.27911675389936036]}"
1237,2.5765788555145264,Nakuru,2336.0,24.234783172607422,0.38130438327789307,931.31884765625,-0.7447741597338381,36.53066688105724,0.6539972424507141,1146.4976806640625,4.0,2024,2.5765788555145264,"{""type"":""Point"",""coordinates"":[36.53066688105724,-0.7447741597338381]}"
1241,3.661179780960083,Nakuru,2544.0,22.704347610473633,0.3644648492336273,922.11181640625,-0.40578475536379505,35.882099068069124,0.5465821027755737,1174.0662841796875,4.0,2024,3.661179780960083,"{""type"":""Point"",""coordinates"":[35.882099068069124,-0.40578475536379505]}"
1246,6.248717784881592,Nakuru,2061.0,20.904348373413086,0.31846222281455994,1489.7117919921875,-0.3445092132882513,35.99545922792215,0.5158050656318665,949.3353881835938,1.0,2024,6.248717784881592,"{""type"":""Point"",""coordinates"":[35.99545922792215,-0.3445092132882513]}"
1271,5.253576755523682,Nakuru,2163.0,21.595651626586914,0.3371562361717224,1380.60546875,-0.6022725785612192,36.20664591948392,0.5149902105331421,1139.589599609375,4.0,2024,5.253576755523682,"{""type"":""Point"",""coordinates"":[36.20664591948392,-0.6022725785612192]}"
1274,5.151973724365234,Nakuru,2351.0,22.73043441772461,0.28753283619880676,922.11181640625,-0.3808163322706991,35.909426688715726,0.539726972579956,1046.51220703125,4.0,2024,5.151973724365234,"{""type"":""Point"",""coordinates"":[35.909426688715726,-0.3808163322706991]}"
1281,5.3451385498046875,Nakuru,2057.0,21.339130401611328,0.3184219300746918,1301.215087890625,-0.3840447142477596,36.000454375732524,0.5225008726119995,798.239501953125,4.0,2024,5.3451385498046875,"{""type"":""Point"",""coordinates"":[36.000454375732524,-0.3840447142477596]}"
1287,3.7264509201049805,Nakuru,2036.0,26.33478355407715,0.4182434678077698,1132.2017822265625,-0.7592685552830487,36.195210149550334,0.595034122467041,976.1364135742188,4.0,2024,3.7264509201049805,"{""type"":""Point"",""coordinates"":[36.195210149550334,-0.7592685552830487]}"
1288,6.186522483825684,Nakuru,2254.0,23.7608699798584,0.3482953608036041,1194.8536376953125,-0.31679858920299603,35.88843378174957,0.5340888500213623,979.8775024414062,4.0,2024,6.186522483825684,"{""type"":""Point"",""coordinates"":[35.88843378174957,-0.31679858920299603]}"
1303,5.03643798828125,Nakuru,1690.0,16.708696365356445,0.25061365962028503,1772.97216796875,-0.02053665999969626,36.13623586643606,0.4476616680622101,806.2922973632812,1.0,2024,5.03643798828125,"{""type"":""Point"",""coordinates"":[36.13623586643606,-0.02053665999969626]}"
1309,6.670053005218506,Nakuru,1876.0,20.104347229003906,0.38918131589889526,1489.7117919921875,-0.28275752842952095,36.033006151143915,0.5817046761512756,796.8777465820312,1.0,2024,6.670053005218506,"{""type"":""Point"",""coordinates"":[36.033006151143915,-0.28275752842952095]}"
1320,4.914341926574707,Nakuru,1905.0,22.16521644592285,0.33219608664512634,1380.60546875,-0.5577075377150881,36.18816701873136,0.5073922276496887,720.8082275390625,4.0,2024,4.914341926574707,"{""type"":""Point"",""coordinates"":[36.18816701873136,-0.5577075377150881]}"
1325,4.695224285125732,Nakuru,2143.0,21.80869483947754,0.2967310845851898,945.5843505859375,-0.7985815570958826,36.48305071683977,0.49340328574180603,895.4133911132812,6.0,2024,4.695224285125732,"{""type"":""Point"",""coordinates"":[36.48305071683977,-0.7985815570958826]}"
1340,5.627200126647949,Nakuru,2341.0,23.173913955688477,0.33479589223861694,1194.8536376953125,-0.34026390153472447,35.88241244961585,0.5501134395599365,979.8775024414062,4.0,2024,5.627200126647949,"{""type"":""Point"",""coordinates"":[35.88241244961585,-0.34026390153472447]}"
1341,6.164349555969238,Nakuru,2237.0,23.634782791137695,0.36538732051849365,1194.8536376953125,-0.3113122451979542,35.879289822866575,0.5612384676933289,979.8775024414062,4.0,2024,6.164349555969238,"{""type"":""Point"",""coordinates"":[35.879289822866575,-0.3113122451979542]}"
1344,6.247807502746582,Nakuru,2037.0,25.34782600402832,0.390037477016449,1609.933837890625,-0.22214981334447126,36.0145128984543,0.6027359962463379,871.6436767578125,4.0,2024,6.247807502746582,"{""type"":""Point"",""coordinates"":[36.0145128984543,-0.22214981334447126]}"
1354,4.050745964050293,Nakuru,2300.0,24.634782791137695,0.27156010270118713,1090.254150390625,-0.4658453537311981,35.974839277094546,0.4356204569339752,1038.897705078125,4.0,2024,4.050745964050293,"{""type"":""Point"",""coordinates"":[35.974839277094546,-0.4658453537311981]}"
1358,6.040424346923828,Nakuru,2331.0,23.669565200805664,0.38142165541648865,1022.1509399414062,-0.12716067273759288,35.620129172255574,0.449471116065979,1044.670654296875,1.0,2024,6.040424346923828,"{""type"":""Point"",""coordinates"":[35.620129172255574,-0.12716067273759288]}"
1367,5.608987331390381,Nakuru,2698.0,19.495651245117188,0.31300750374794006,694.8674926757812,-0.3809432466275047,35.65408329079711,0.4946835935115814,1036.11962890625,4.0,2024,5.608987331390381,"{""type"":""Point"",""coordinates"":[35.65408329079711,-0.3809432466275047]}"
1368,5.335633754730225,Nakuru,1994.0,22.278261184692383,0.35437655448913574,1401.8802490234375,0.024487570916582428,36.22494352221489,0.545910656452179,1000.578369140625,1.0,2024,5.335633754730225,"{""type"":""Point"",""coordinates"":[36.22494352221489,0.024487570916582428]}"
1372,4.116716384887695,Nakuru,1833.0,20.439130783081055,0.303562730550766,1484.5091552734375,-0.49859997031295483,36.087997624574605,0.45550093054771423,764.689208984375,4.0,2024,4.116716384887695,"{""type"":""Point"",""coordinates"":[36.087997624574605,-0.49859997031295483]}"
1374,5.2468461990356445,Nakuru,2462.0,24.660869598388672,0.3805868625640869,1380.60546875,-0.6205798591068427,36.22661955270598,0.5571871399879456,1139.589599609375,4.0,2024,5.2468461990356445,"{""type"":""Point"",""coordinates"":[36.22661955270598,-0.6205798591068427]}"
1378,3.773322582244873,Nakuru,2133.0,22.11739158630371,0.3757033348083496,1109.161865234375,-0.8882826217369492,36.51413069751977,0.5428170561790466,1136.390625,4.0,2024,3.773322582244873,"{""type"":""Point"",""coordinates"":[36.51413069751977,-0.8882826217369492]}"
1379,6.990687370300293,Nakuru,2611.0,20.208696365356445,0.28199049830436707,893.533935546875,-0.3278366892222042,35.556297540375006,0.3396039605140686,1015.4908447265625,4.0,2024,6.990687370300293,"{""type"":""Point"",""coordinates"":[35.556297540375006,-0.3278366892222042]}"
1382,4.866943836212158,Nakuru,2088.0,21.80869483947754,0.3743882179260254,931.31884765625,-0.741777959398201,36.474070031445265,0.48217740654945374,1042.134521484375,4.0,2024,4.866943836212158,"{""type"":""Point"",""coordinates"":[36.474070031445265,-0.741777959398201]}"
1385,5.7583184242248535,Nakuru,2178.0,21.96086883544922,0.4281984269618988,1293.6524658203125,-0.4407200834610942,36.32689551367493,0.6315680146217346,741.7913208007812,4.0,2024,5.7583184242248535,"{""type"":""Point"",""coordinates"":[36.32689551367493,-0.4407200834610942]}"
1389,4.188372611999512,Nakuru,1950.0,25.669565200805664,0.3935532867908478,1171.51220703125,-0.6277433284977497,36.43176707771847,0.5958981513977051,724.528564453125,1.0,2024,4.188372611999512,"{""type"":""Point"",""coordinates"":[36.43176707771847,-0.6277433284977497]}"
1394,3.6898648738861084,Nakuru,2655.0,23.986955642700195,0.3543236553668976,705.083251953125,-0.3734037826227661,35.842444990913364,0.5993533134460449,1137.972900390625,4.0,2024,3.6898648738861084,"{""type"":""Point"",""coordinates"":[35.842444990913364,-0.3734037826227661]}"
1395,4.079901695251465,Nakuru,1993.0,22.60869598388672,0.3164815604686737,1484.5091552734375,-0.4650778900350558,36.05735100565651,0.5012767910957336,764.689208984375,1.0,2024,4.079901695251465,"{""type"":""Point"",""coordinates"":[36.05735100565651,-0.4650778900350558]}"
1397,7.767839431762695,Nakuru,1919.0,23.086956024169922,0.11856013536453247,1129.3472900390625,-0.1942690466753704,35.83075336869972,0.49633029103279114,930.6578369140625,4.0,2024,7.767839431762695,"{""type"":""Point"",""coordinates"":[35.83075336869972,-0.1942690466753704]}"
1402,4.986328125,Nakuru,2768.0,21.104347229003906,0.40199172496795654,769.656982421875,-0.6644942059829602,35.93139708802388,0.5703376531600952,996.2274780273438,4.0,2024,4.986328125,"{""type"":""Point"",""coordinates"":[35.93139708802388,-0.6644942059829602]}"
1403,7.502846717834473,Nakuru,1962.0,20.282608032226562,0.3311811685562134,1129.3472900390625,-0.22494855090586044,35.84435567569071,0.5081813931465149,932.405517578125,4.0,2024,7.502846717834473,"{""type"":""Point"",""coordinates"":[35.84435567569071,-0.22494855090586044]}"
1410,3.661491870880127,Nakuru,2067.0,25.856521606445312,0.2810131013393402,1132.2017822265625,-0.7582074898632932,36.18892742998822,0.4368261694908142,976.1364135742188,4.0,2024,3.661491870880127,"{""type"":""Point"",""coordinates"":[36.18892742998822,-0.7582074898632932]}"
1415,5.744935035705566,Nakuru,2648.0,20.83478355407715,0.33701232075691223,893.533935546875,-0.3096932023315223,35.60151711147866,0.4501081705093384,952.67431640625,4.0,2024,5.744935035705566,"{""type"":""Point"",""coordinates"":[35.60151711147866,-0.3096932023315223]}"
1419,5.524669647216797,Nakuru,2387.0,22.31739044189453,0.3063663840293884,922.11181640625,-0.35465048607978433,35.89356994769732,0.539299726486206,1100.89599609375,4.0,2024,5.524669647216797,"{""type"":""Point"",""coordinates"":[35.89356994769732,-0.35465048607978433]}"
1421,5.55375862121582,Nakuru,2506.0,24.37826156616211,0.40490293502807617,891.9224243164062,-0.6071859532876849,35.67078139343406,0.5905197262763977,995.0520629882812,4.0,2024,5.55375862121582,"{""type"":""Point"",""coordinates"":[35.67078139343406,-0.6071859532876849]}"
1422,4.649142742156982,Nakuru,2408.0,21.700000762939453,0.31544792652130127,922.11181640625,-0.38983158257290706,35.90111808054682,0.5444446802139282,1046.51220703125,4.0,2024,4.649142742156982,"{""type"":""Point"",""coordinates"":[35.90111808054682,-0.38983158257290706]}"
1423,6.360546112060547,Nakuru,2579.0,21.61739158630371,0.3232669234275818,923.3309936523438,-0.20670002925453737,35.69228772238869,0.49449458718299866,1002.68896484375,4.0,2024,6.360546112060547,"{""type"":""Point"",""coordinates"":[35.69228772238869,-0.20670002925453737]}"
1433,5.473803520202637,Nakuru,1554.0,18.173913955688477,0.3514787256717682,1620.4278564453125,0.08060424903583166,36.17876418990061,0.5436238646507263,843.6861572265625,1.0,2024,5.473803520202637,"{""type"":""Point"",""coordinates"":[36.17876418990061,0.08060424903583166]}"
1434,5.900445938110352,Nakuru,2646.0,21.339130401611328,0.34532174468040466,923.3309936523438,-0.23197328680065876,35.68144049570625,0.5295801758766174,1002.68896484375,4.0,2024,5.900445938110352,"{""type"":""Point"",""coordinates"":[35.68144049570625,-0.23197328680065876]}"
1447,5.51452112197876,Nakuru,1708.0,19.243478775024414,0.3176264464855194,1523.544189453125,-0.08399935811160499,36.09174557807564,0.4900522232055664,789.4463500976562,1.0,2024,5.51452112197876,"{""type"":""Point"",""coordinates"":[36.09174557807564,-0.08399935811160499]}"
1460,4.394832611083984,Nakuru,2027.0,20.504348754882812,0.27553820610046387,1301.215087890625,-0.41716031943013,36.0297732082676,0.45498576760292053,828.8031005859375,1.0,2024,4.394832611083984,"{""type"":""Point"",""coordinates"":[36.0297732082676,-0.41716031943013]}"
1464,3.414158582687378,Nakuru,2739.0,20.84347915649414,0.37992218136787415,705.083251953125,-0.36400668494947314,35.773968039617785,0.5525106191635132,1214.5709228515625,4.0,2024,3.414158582687378,"{""type"":""Point"",""coordinates"":[35.773968039617785,-0.36400668494947314]}"
1473,5.744478225708008,Nakuru,1953.0,21.447826385498047,0.4214009642601013,1163.2713623046875,-0.5430358273625812,36.352305421549374,0.5932289361953735,691.9712524414062,4.0,2024,5.744478225708008,"{""type"":""Point"",""coordinates"":[36.352305421549374,-0.5430358273625812]}"
1477,7.066652297973633,Nakuru,2089.0,20.57391357421875,0.3140615224838257,1194.8536376953125,-0.25752092536945376,35.85188731560985,0.4646803140640259,920.227783203125,4.0,2024,7.066652297973633,"{""type"":""Point"",""coordinates"":[35.85188731560985,-0.25752092536945376]}"
1481,4.619173526763916,Nakuru,2117.0,21.57826042175293,0.3373503088951111,945.5843505859375,-0.7628232113636205,36.484541712796556,0.5418980121612549,895.4133911132812,4.0,2024,4.619173526763916,"{""type"":""Point"",""coordinates"":[36.484541712796556,-0.7628232113636205]}"
1486,4.525937080383301,Nakuru,2023.0,21.669565200805664,0.31918805837631226,1078.94775390625,-0.5873600584747538,36.1391701109907,0.48499688506126404,768.9725952148438,4.0,2024,4.525937080383301,"{""type"":""Point"",""coordinates"":[36.1391701109907,-0.5873600584747538]}"
1487,4.593191146850586,Nakuru,2073.0,21.930435180664062,0.3755268454551697,931.31884765625,-0.6809578443207476,36.45774743240244,0.5668237209320068,1014.9779052734375,4.0,2024,4.593191146850586,"{""type"":""Point"",""coordinates"":[36.45774743240244,-0.6809578443207476]}"
1493,3.6733338832855225,Nakuru,1962.0,23.752174377441406,0.403068870306015,1132.2017822265625,-0.7786958279864727,36.21075701060466,0.5553286075592041,760.7749633789062,4.0,2024,3.6733338832855225,"{""type"":""Point"",""coordinates"":[36.21075701060466,-0.7786958279864727]}"
1496,4.119479179382324,Nakuru,2679.0,24.395652770996094,0.36111611127853394,792.1693115234375,-0.4897495590786691,35.74864280936811,0.5503849387168884,1076.4185791015625,4.0,2024,4.119479179382324,"{""type"":""Point"",""coordinates"":[35.74864280936811,-0.4897495590786691]}"
1507,4.2173357009887695,Nakuru,1849.0,20.700000762939453,0.28467753529548645,1484.5091552734375,-0.5185625173588775,36.11699973403382,0.42849838733673096,675.6139526367188,1.0,2024,4.2173357009887695,"{""type"":""Point"",""coordinates"":[36.11699973403382,-0.5185625173588775]}"
1510,5.604245185852051,Nakuru,1960.0,21.856521606445312,0.31356868147850037,1330.85302734375,-0.7766793397824981,36.44758557838289,0.42326486110687256,1032.5670166015625,4.0,2024,5.604245185852051,"{""type"":""Point"",""coordinates"":[36.44758557838289,-0.7766793397824981]}"
1511,5.15571403503418,Nakuru,1785.0,20.46521759033203,0.31468623876571655,1523.544189453125,-0.0719056143277227,36.130232900925236,0.4505157470703125,875.034912109375,4.0,2024,5.15571403503418,"{""type"":""Point"",""coordinates"":[36.130232900925236,-0.0719056143277227]}"
1515,7.685513496398926,Nakuru,2186.0,21.995651245117188,0.3730674982070923,1129.3472900390625,-0.2006640672480335,35.7814728167108,0.5152642130851746,1037.336181640625,1.0,2024,7.685513496398926,"{""type"":""Point"",""coordinates"":[35.7814728167108,-0.2006640672480335]}"
